customer id,customer name,total_orders,total_customer_sales,total_customer_profit,CUSTOMER_SEGMENT
TS-21430,Tom Stivers,22,9532.9166,553.01830000000007,LOYAL CUSTOMER
DE-13255,Deanra Eno,22,10085.79,1657.8874000000003,LOYAL CUSTOMER
LH-16750,Larry Hughes,22,7945.0902000000006,597.01190000000008,LOYAL CUSTOMER
RB-19645,Robert Barroso,22,5973.5944,754.2794,LOYAL CUSTOMER
NF-18595,Nicole Fjeld,22,10535.301519999994,1438.9526199999993,LOYAL CUSTOMER
EJ-13720,Ed Jacobs,22,8969.4399999999987,1012.9436,LOYAL CUSTOMER
DB-13555,Dorothy Badders,22,9415.220400000002,943.01460000000009,LOYAL CUSTOMER
CM-12235,Chris McAfee,22,11377.591000000004,1953.9977000000001,LOYAL CUSTOMER
NF-18475,Neil Französisch,22,10630.914899999996,2633.7607000000003,LOYAL CUSTOMER
PJ-19015,Pauline Johnson,22,9230.8791600000022,1212.81306,LOYAL CUSTOMER
BF-10975,Barbara Fisher,22,8104.779199999999,1217.0096,LOYAL CUSTOMER
CA-12055,Cathy Armstrong,22,10691.028000000002,1738.3698999999995,LOYAL CUSTOMER
BV-11245,Benjamin Venier,22,20681.678,3415.0463999999993,LOYAL CUSTOMER
SW-20455,Shaun Weien,22,6038.0161999999991,764.19699999999989,LOYAL CUSTOMER
NC-18535,Nick Crebassa,22,11054.378000000002,1414.9770000000003,LOYAL CUSTOMER
NH-18610,Nicole Hansen,22,19181.926300000003,3867.6129000000005,LOYAL CUSTOMER
LS-16975,Lindsay Shagiari,22,8646.9157000000014,1737.8784000000003,LOYAL CUSTOMER
AJ-10795,Anthony Johnson,22,8887.0770000000011,1861.0924,LOYAL CUSTOMER
RC-19960,Ryan Crowe,22,7897.869099999999,1758.0904000000005,LOYAL CUSTOMER
LC-16960,Lindsay Castell,22,11812.097500000003,1365.9816999999998,LOYAL CUSTOMER
NB-18655,Nona Balk,22,9647.2046000000009,1537.0685,LOYAL CUSTOMER
AI-10855,Arianne Irving,22,8358.6023,1612.7634000000005,LOYAL CUSTOMER
DK-13150,David Kendrick,22,15983.711000000005,2064.7236999999996,LOYAL CUSTOMER
SB-20290,Sean Braxton,22,18538.5328,-1776.3132999999998,LOYAL CUSTOMER
SM-20005,Sally Matthias,22,6801.5875,350.47079999999994,LOYAL CUSTOMER
AH-10120,Adrian Hane,22,9927.83588,1705.1372800000001,LOYAL CUSTOMER
AW-10930,Arthur Wiediger,22,10230.95856,2585.8819599999993,LOYAL CUSTOMER
AG-10675,Anna Gayman,21,13023.836000000001,680.7906999999999,LOYAL CUSTOMER
VB-21745,Victoria Brennan,21,9961.05,717.7338,LOYAL CUSTOMER
SM-20320,Sean Miller,21,31125.29496,-1083.6743399999998,LOYAL CUSTOMER
RH-19555,Ritsa Hightower,21,8944.311,293.00469999999996,LOYAL CUSTOMER
BS-11800,Bryan Spruell,21,10887.211800000003,1851.8634000000006,LOYAL CUSTOMER
EG-13900,Emily Grady,21,16562.350679999996,3360.5462799999991,LOYAL CUSTOMER
MN-17935,Michael Nguyen,21,12870.934119999996,1517.1508199999994,LOYAL CUSTOMER
PC-18745,Pamela Coakley,21,10693.49644,-904.33256,LOYAL CUSTOMER
RD-19660,Robert Dilbeck,21,12947.965099999998,3171.6951000000013,LOYAL CUSTOMER
CA-12310,Christine Abelman,21,7166.23086,727.92866000000026,LOYAL CUSTOMER
RE-19405,Ricardo Emerson,21,12073.09218,2356.00718,LOYAL CUSTOMER
BF-11080,Bart Folk,21,10134.561700000002,1187.5689,LOYAL CUSTOMER
DL-12925,Daniel Lacy,21,11364.680799999998,1411.7939999999999,LOYAL CUSTOMER
HR-14830,Harold Ryan,21,9637.1543599999968,1517.8777599999999,LOYAL CUSTOMER
BT-11440,Bobby Trafton,21,8263.9754999999986,290.9339,LOYAL CUSTOMER
SF-20065,Sandra Flanagan,21,7395.7459999999992,1073.6423000000002,LOYAL CUSTOMER
KS-16300,Karen Seio,21,5103.36318,1079.9921800000002,LOYAL CUSTOMER
CS-11860,Cari Schnelling,21,10555.924820000002,970.34032,LOYAL CUSTOMER
JO-15280,Jas O'Carroll,21,7123.5651,1203.0992999999996,LOYAL CUSTOMER
MG-17650,Matthew Grinstein,21,12717.269679999996,2178.17168,LOYAL CUSTOMER
AC-10660,Anna Chung,21,6255.61908,-998.99732,LOYAL CUSTOMER
NG-18355,Nat Gilpin,21,9262.7293599999975,1826.70286,LOYAL CUSTOMER
PO-19195,Phillina Ober,21,10872.010880000005,-1667.6880199999998,LOYAL CUSTOMER
PA-19060,Pete Armstrong,21,6723.2327599999981,647.89356,LOYAL CUSTOMER
SW-20350,Sean Wendt,21,6923.2494400000005,1036.4437399999997,LOYAL CUSTOMER
RH-19600,Rob Haberlin,21,4629.6955599999974,329.7516599999999,LOYAL CUSTOMER
CH-12070,Cathy Hwang,21,11122.556559999999,1493.4216600000002,LOYAL CUSTOMER
FM-14380,Fred McMath,21,6598.3976999999995,1461.1015000000002,LOYAL CUSTOMER
RR-19315,Ralph Ritter,21,11765.040379999999,2304.3833799999998,LOYAL CUSTOMER
GH-14485,Gene Hale,21,14692.674200000001,2200.7504,LOYAL CUSTOMER
LC-16870,Lena Cacioppo,21,9859.8923599999944,1048.3472600000002,LOYAL CUSTOMER
BO-11425,Bobby Odegard,21,12356.585519999999,1904.8977200000002,LOYAL CUSTOMER
JR-16210,Justin Ritter,21,12589.958999999997,1221.9460000000001,LOYAL CUSTOMER
VD-21670,Valerie Dominguez,21,14754.871399999998,2243.6647999999996,LOYAL CUSTOMER
KF-16285,Karen Ferguson,21,15164.8685,2976.3910999999994,LOYAL CUSTOMER
BP-11050,Barry Pond,21,5403.78676,845.07976,LOYAL CUSTOMER
SS-20875,Sung Shariari,21,4772.1508,147.8488,LOYAL CUSTOMER
PL-18925,Paul Lucas,20,14256.718599999995,1782.9749,LOYAL CUSTOMER
DV-13465,Dianna Vittorini,20,12910.87688,2167.6825800000011,LOYAL CUSTOMER
JR-15670,Jim Radford,20,13338.091600000002,-1185.9909,LOYAL CUSTOMER
GT-14635,Grant Thornton,20,19080.347839999991,-3790.0830599999995,LOYAL CUSTOMER
TT-21265,Tim Taslimi,20,4730.638,15.044199999999933,LOYAL CUSTOMER
CM-12115,Chad McGuire,20,14657.9493,2164.8172000000004,LOYAL CUSTOMER
AA-10480,Andrew Allen,20,17695.589780000002,1516.4751799999997,LOYAL CUSTOMER
FH-14350,Fred Harton,20,10654.528820000001,2959.8638199999996,LOYAL CUSTOMER
LS-16945,Linda Southworth,20,10420.11776,-86.505939999999981,LOYAL CUSTOMER
JE-16165,Justin Ellison,20,8352.71836,1839.8079600000008,LOYAL CUSTOMER
MK-18160,Mike Kennedy,20,10043.318800000003,317.56059999999979,LOYAL CUSTOMER
EB-13750,Edward Becker,20,8489.9910000000018,1368.5910000000001,LOYAL CUSTOMER
AH-10465,Amy Hunt,20,8547.8306800000028,611.88898000000006,LOYAL CUSTOMER
JM-15535,Jessica Myrick,20,6942.4029999999993,1460.2395,LOYAL CUSTOMER
LW-16825,Laurel Workman,20,9990.8552399999971,982.01094000000046,LOYAL CUSTOMER
VM-21835,Vivian Mathis,20,2621.8170000000005,318.8443,LOYAL CUSTOMER
SP-20545,Sibella Parks,20,6801.1987,698.13700000000017,LOYAL CUSTOMER
MH-17620,Matt Hagelstein,20,11038.31378,106.88497999999976,LOYAL CUSTOMER
AP-10720,Anne Pryor,20,15362.061300000003,2937.4661,LOYAL CUSTOMER
Dl-13600,Dorris liebe,20,11912.763399999998,1722.9402000000005,LOYAL CUSTOMER
AG-10525,Andy Gerbode,20,8468.963,36.033699999999982,LOYAL CUSTOMER
CC-12685,Craig Carroll,20,12798.544199999998,693.62830000000008,LOYAL CUSTOMER
CV-12295,Christina VanderZanden,20,9042.26818,1126.44628,LOYAL CUSTOMER
HL-15040,Hunter Lopez,20,29664.230580000007,7657.50178,LOYAL CUSTOMER
JS-15880,John Stevenson,20,10443.100100000003,1471.0499,LOYAL CUSTOMER
CV-12805,Cynthia Voltz,20,9764.1306,1737.4445000000003,LOYAL CUSTOMER
BO-11350,Bill Overfelt,20,7476.2546999999995,555.1937,LOYAL CUSTOMER
RS-19870,Roy Skaria,20,7090.95678,1222.8525799999998,LOYAL CUSTOMER
KT-16480,Kean Thornton,20,6240.6521000000012,-156.15920000000003,LOYAL CUSTOMER
ZD-21925,Zuschuss Donatelli,20,9479.3444,-276.6789,LOYAL CUSTOMER
EN-13780,Edward Nazzal,20,6333.9163999999992,478.53349999999995,LOYAL CUSTOMER
DB-13660,Duane Benoit,20,11397.064839999994,1267.33634,LOYAL CUSTOMER
DW-13540,Don Weiss,20,13166.414999999997,1471.8722000000002,LOYAL CUSTOMER
TB-21355,Todd Boyes,20,9205.1129999999939,1093.992,LOYAL CUSTOMER
CR-12580,Clay Rozendal,20,8700.3125,818.0318,LOYAL CUSTOMER
GM-14695,Greg Maxwell,19,14564.942000000006,-71.2805000000001,LOYAL CUSTOMER
NC-18415,Nathan Cano,19,9255.794,-771.6432,LOYAL CUSTOMER
EC-14050,Erin Creighton,19,4430.2361,424.05770000000007,LOYAL CUSTOMER
AS-10630,Ann Steele,19,9815.9395,3194.3634,LOYAL CUSTOMER
SK-19990,Sally Knutson,19,10932.971519999997,2320.0558199999996,LOYAL CUSTOMER
KN-16705,Kristina Nunn,19,5884.778,935.5005000000001,LOYAL CUSTOMER
RM-19675,Robert Marley,19,11151.9605,2810.5083,LOYAL CUSTOMER
NP-18670,Nora Paige,19,12839.014259999998,2741.60246,LOYAL CUSTOMER
SS-20515,Shirley Schmidt,19,7480.6216200000017,285.96612,LOYAL CUSTOMER
SR-20425,Sharelle Roach,19,12721.248939999998,-2544.7264600000003,LOYAL CUSTOMER
DM-13525,Don Miller,19,9640.3816800000041,-925.56152000000088,LOYAL CUSTOMER
RM-19750,Roland Murray,19,6475.0108600000021,1314.87876,LOYAL CUSTOMER
PH-18790,Patricia Hirasaki,19,9435.5663,2390.0760999999998,LOYAL CUSTOMER
AA-10315,Alex Avila,19,13747.412999999997,447.6905,LOYAL CUSTOMER
JJ-15445,Jennifer Jackson,19,9696.8474,1054.3552000000002,LOYAL CUSTOMER
AS-10135,Adrian Shami,19,7307.2441999999983,750.29379999999969,LOYAL CUSTOMER
MH-18025,Michelle Huthwaite,19,11753.7025,1010.9377000000003,LOYAL CUSTOMER
ML-18040,Michelle Lonsdale,19,8677.599,1646.9332,LOYAL CUSTOMER
JD-16060,Julia Dunbar,19,7683.04096,-24.026940000000039,LOYAL CUSTOMER
JG-15115,Jack Garza,19,12801.825880000002,1161.6409800000004,LOYAL CUSTOMER
CG-12040,Catherine Glotzbach,19,3596.268,149.07060000000004,LOYAL CUSTOMER
PJ-18835,Patrick Jones,19,13639.502,4889.2674999999981,LOYAL CUSTOMER
BD-11560,Brendan Dodson,19,9356.77974,1909.86374,LOYAL CUSTOMER
JB-15925,Joni Blumstein,19,12325.28696,1649.1341599999996,LOYAL CUSTOMER
TS-21085,Thais Sissman,19,5395.2094000000006,860.44079999999985,LOYAL CUSTOMER
CM-12715,Craig Molinari,19,8392.5789,915.3873,LOYAL CUSTOMER
JO-15550,Jesus Ocampo,19,4002.894,541.29689999999982,LOYAL CUSTOMER
ER-13855,Elpida Rittenbach,19,13396.000000000002,2212.0922000000005,LOYAL CUSTOMER
AG-10390,Allen Goldenen,19,8453.0096,995.74299999999994,LOYAL CUSTOMER
PB-18805,Patrick Bzostek,19,12075.39774,1479.5774400000003,LOYAL CUSTOMER
TZ-21580,Tracy Zic,19,10455.5278,194.96050000000017,LOYAL CUSTOMER
AC-10450,Amy Cox,19,16126.390400000004,4105.6042,LOYAL CUSTOMER
BG-11695,Brooke Gillingham,19,10723.32038,568.96988,LOYAL CUSTOMER
BD-11605,Brian Dahlen,19,9202.6621399999985,1201.1774400000002,LOYAL CUSTOMER
EB-13870,Emily Burns,19,6850.9837,187.37620000000007,LOYAL CUSTOMER
PC-19000,Pauline Chand,18,9474.0653,519.6209,LOYAL CUSTOMER
BW-11065,Barry Weirich,18,8409.0558999999976,354.0633,LOYAL CUSTOMER
EB-13930,Eric Barreto,18,9533.9518999999982,1385.4760999999999,LOYAL CUSTOMER
CM-12655,Corinna Mitchell,18,14188.72268,-733.95641999999975,LOYAL CUSTOMER
CM-11935,Carlos Meador,18,9689.0124000000014,2081.088,LOYAL CUSTOMER
LH-17020,Lisa Hazard,18,8189.7858,1040.3469,LOYAL CUSTOMER
CG-12520,Claire Gute,18,13545.47002,2398.1344200000003,LOYAL CUSTOMER
AZ-10750,Annie Zypern,18,9639.8010000000013,1606.5633000000003,LOYAL CUSTOMER
LM-17065,Liz MacKendrick,18,9249.383,393.47099999999989,LOYAL CUSTOMER
KM-16225,Kalyca Meade,18,7754.5515999999971,227.2393000000001,LOYAL CUSTOMER
AR-10570,Anemone Ratner,18,9445.6493199999986,1584.8323200000004,LOYAL CUSTOMER
RE-19450,Richard Eichhorn,18,10660.485239999998,1501.18864,LOYAL CUSTOMER
DF-13135,David Flashing,18,10240.383899999999,474.00019999999995,LOYAL CUSTOMER
FG-14260,Frank Gastineau,18,9396.5055,1158.0511999999999,LOYAL CUSTOMER
JS-15595,Jill Stevenson,18,9334.6385000000028,562.56550000000016,LOYAL CUSTOMER
HR-14770,Hallie Redmond,18,11126.928999999998,1182.9003999999995,LOYAL CUSTOMER
JR-15700,Jocasta Rupert,18,9568.31976,815.85475999999971,LOYAL CUSTOMER
GM-14455,Gary Mitchum,17,10523.649,3106.2264,LOYAL CUSTOMER
EK-13795,Eileen Kiefer,17,5597.346199999999,593.1248,LOYAL CUSTOMER
AJ-10960,Astrea Jones,17,8633.5934800000014,1518.6719799999996,LOYAL CUSTOMER
DH-13675,Duane Huffman,17,7817.308500000001,842.99950000000013,LOYAL CUSTOMER
EM-14065,Erin Mull,17,12108.309579999996,3017.7341799999981,LOYAL CUSTOMER
SF-20965,Sylvia Foulston,17,6777.6808,1238.8309999999997,LOYAL CUSTOMER
TB-21190,Thomas Brumley,17,10686.471520000001,1872.82132,LOYAL CUSTOMER
SM-20905,Susan MacKendrick,17,6918.482399999999,1280.4929,LOYAL CUSTOMER
EM-14095,Eudokia Martin,17,10889.699699999997,1684.9539,LOYAL CUSTOMER
SG-20080,Sandra Glassco,17,10774.503400000001,2551.8004,LOYAL CUSTOMER
PK-18910,Paul Knutson,16,7282.5815600000024,319.16456000000005,LOYAL CUSTOMER
PB-19105,Peter Bühler,16,8087.781,1615.6467,LOYAL CUSTOMER
RB-19705,Roger Barcio,16,9288.0835999999981,2069.0791,LOYAL CUSTOMER
LW-17125,Liz Willingham,16,5369.269,518.05020000000013,LOYAL CUSTOMER
AY-10555,Andy Yotov,16,5446.6104399999986,1850.5163400000004,LOYAL CUSTOMER
DB-13120,David Bremer,16,5602.5946200000008,-2028.5785800000003,LOYAL CUSTOMER
CS-12505,Cindy Stewart,16,11535.2464,-6437.3680999999988,LOYAL CUSTOMER
KD-16345,Katherine Ducich,15,11157.0404,2363.1306,REGULAR CUSTOMERS
TB-11250,Tim Brockman,15,7270.836,656.01599999999985,REGULAR CUSTOMERS
IM-15055,Ionia McGrath,15,5154.8397600000008,1534.0298599999999,REGULAR CUSTOMERS
AR-10540,Andy Reiter,15,7983.950499999999,3050.9133,REGULAR CUSTOMERS
JS-15940,Joni Sundaresam,15,3874.766,-26.7566,REGULAR CUSTOMERS
SB-20170,Sarah Bern,15,12950.934,2342.8997999999997,REGULAR CUSTOMERS
VS-21820,Vivek Sundaresam,15,10275.775,1460.0847,REGULAR CUSTOMERS
SL-10155,Sara Luxemburg,14,2451.7799999999993,655.73999999999978,REGULAR CUSTOMERS
DK-3150,David Kendrick,14,1577.874,114.41400000000003,REGULAR CUSTOMERS
RA-9285,Ralph Arnett,14,6226.6860000000006,-1519.8240000000003,REGULAR CUSTOMERS
MO-17950,Michael Oakman,14,4527.3920000000016,34.126599999999996,REGULAR CUSTOMERS
JS-5940,Joni Sundaresam,13,2927.3399999999997,38.73,REGULAR CUSTOMERS
DV-3045,Darrin Van Huff,13,4640.319,17.138999999999978,REGULAR CUSTOMERS
KH-6330,Katharine Harms,13,3371.208,405.16800000000012,REGULAR CUSTOMERS
AS-285,Alejandro Savely,13,4938.462,738.702,REGULAR CUSTOMERS
EH-4125,Eugene Hildebrand,13,5012.22,-445.55999999999989,REGULAR CUSTOMERS
CM-1830,Cari MacIntyre,13,4777.4069999999992,39.986999999999952,REGULAR CUSTOMERS
BD-1725,Bruce Degenhardt,13,5078.4000000000005,901.0200000000001,REGULAR CUSTOMERS
LA-6780,Laura Armstrong,12,3589.4400000000005,208.28999999999996,REGULAR CUSTOMERS
JL-5130,Jack Lebron,12,5765.4000000000005,72.300000000000111,REGULAR CUSTOMERS
RE-9450,Richard Eichhorn,12,5678.703,890.223,REGULAR CUSTOMERS
AJ-780,Anthony Jacobs,12,2570.9939999999997,-612.00600000000009,REGULAR CUSTOMERS
DH-3675,Duane Huffman,12,4661.844,1308.144,REGULAR CUSTOMERS
CM-2655,Corinna Mitchell,12,1389.8340000000003,-221.10600000000002,REGULAR CUSTOMERS
LS-6945,Linda Southworth,12,2726.0340000000006,18.653999999999996,REGULAR CUSTOMERS
CC-2220,Chris Cortes,12,4174.1820000000007,1190.082,REGULAR CUSTOMERS
RB-9705,Roger Barcio,12,6018.0719999999983,810.4620000000001,REGULAR CUSTOMERS
CK-2760,Cyma Kinney,12,4015.9500000000003,625.8900000000001,REGULAR CUSTOMERS
DW-3480,Dianna Wilson,12,7118.1060000000007,1713.3960000000002,REGULAR CUSTOMERS
IG-5085,Ivan Gibson,12,5766.2429999999995,1253.6730000000002,REGULAR CUSTOMERS
AT-435,Alyssa Tate,12,1287.993,-221.36699999999996,REGULAR CUSTOMERS
EL-3735,Ed Ludwig,11,3691.3920000000007,12.942000000000338,REGULAR CUSTOMERS
KB-6600,Ken Brennan,11,1167.7379999999998,158.89799999999997,REGULAR CUSTOMERS
NF-8385,Natalie Fritzler,11,3736.8990000000003,180.54900000000006,REGULAR CUSTOMERS
KB-6315,Karl Braun,11,2957.715,365.775,REGULAR CUSTOMERS
EG-3900,Emily Grady,11,6549.9509999999991,-756.309,REGULAR CUSTOMERS
ME-7725,Max Engle,11,2083.875,349.785,REGULAR CUSTOMERS
AA-645,Anna Andreadi,11,1968.3239999999996,-608.346,REGULAR CUSTOMERS
DK-2835,Damala Kotsonis,11,3373.143,285.663,REGULAR CUSTOMERS
CR-2730,Craig Reiter,11,1359.5760000000002,-212.604,REGULAR CUSTOMERS
AY-555,Andy Yotov,11,3096.42,440.46000000000004,REGULAR CUSTOMERS
AG-495,Andrew Gjertsen,11,1003.992,-106.84800000000001,REGULAR CUSTOMERS
MA-7995,Michelle Arnett,11,1928.007,213.35699999999991,REGULAR CUSTOMERS
AS-630,Ann Steele,11,2000.0100000000002,-1103.3100000000002,REGULAR CUSTOMERS
TB-11520,Tracy Blumstein,11,3991.521,455.45099999999996,REGULAR CUSTOMERS
LW-6825,Laurel Workman,11,881.754,166.79399999999998,REGULAR CUSTOMERS
LW-6990,Lindsay Williams,11,1869.7710000000002,151.581,REGULAR CUSTOMERS
MK-7905,Michael Kennedy,11,1244.955,-71.444999999999951,REGULAR CUSTOMERS
RD-9930,Russell D'Ascenzo,11,6523.3920000000016,546.97199999999987,REGULAR CUSTOMERS
JF-5415,Jennifer Ferguson,11,8227.02,1270.1999999999998,REGULAR CUSTOMERS
DB-12970,Darren Budd,11,9166.2092000000011,463.24490000000003,REGULAR CUSTOMERS
BD-1620,Brian DeCherney,11,2919.5969999999993,535.91699999999992,REGULAR CUSTOMERS
AR-510,Andrew Roberts,10,2638.6380000000004,42.797999999999988,REGULAR CUSTOMERS
FO-4305,Frank Olsen,10,2158.446,456.636,REGULAR CUSTOMERS
PB-9150,Philip Brown,10,3478.4429999999998,811.65299999999991,REGULAR CUSTOMERS
ND-8460,Neil Ducich,10,2722.98,971.43,REGULAR CUSTOMERS
JP-5460,Jennifer Patt,10,3294.018,439.488,REGULAR CUSTOMERS
MK-8160,Mike Kennedy,10,2697.0659999999993,441.03600000000012,REGULAR CUSTOMERS
AJ-960,Astrea Jones,10,4629.155999999999,1012.6859999999999,REGULAR CUSTOMERS
PF-9120,Peter Fuller,10,1882.95,439.89,REGULAR CUSTOMERS
BP-1185,Ben Peterman,10,1430.616,-645.534,REGULAR CUSTOMERS
DK-3375,Dennis Kane,10,3846.78,805.70999999999992,REGULAR CUSTOMERS
GH-4425,Gary Hwang,10,4585.83,532.88999999999987,REGULAR CUSTOMERS
TC-11145,Theresa Coyne,10,3799.925999999999,1228.806,REGULAR CUSTOMERS
JB-6045,Julia Barnett,10,3235.656,-529.58399999999949,REGULAR CUSTOMERS
CP-2085,Cathy Prescott,10,5585.7,1130.1899999999998,REGULAR CUSTOMERS
MY-8295,Muhammed Yedwab,10,4072.1670000000013,88.976999999999848,REGULAR CUSTOMERS
ME-7320,Maria Etezadi,10,1720.188,58.908,REGULAR CUSTOMERS
RD-9900,Ruben Dartt,10,4837.221,855.591,REGULAR CUSTOMERS
AG-675,Anna Gayman,10,2368.1310000000003,242.27100000000013,REGULAR CUSTOMERS
NB-18580,Nicole Brennan,10,4875.5984,-105.25480000000002,REGULAR CUSTOMERS
MM-8280,Muhammed MacIntyre,10,3586.695,289.39500000000004,REGULAR CUSTOMERS
EB-4110,Eugene Barchas,10,2417.7570000000005,-391.95300000000003,REGULAR CUSTOMERS
BH-1710,Brosina Hoffman,10,4583.2859999999991,1632.9959999999999,REGULAR CUSTOMERS
AZ-750,Annie Zypern,10,2231.277,-682.203,REGULAR CUSTOMERS
BT-1440,Bobby Trafton,10,2132.565,-760.72500000000036,REGULAR CUSTOMERS
DO-3435,Denny Ordway,10,3515.7300000000009,930.21000000000015,REGULAR CUSTOMERS
DH-3075,Dave Hallsten,10,2063.6820000000002,311.29199999999992,REGULAR CUSTOMERS
AJ-795,Anthony Johnson,10,3395.58,617.49000000000012,REGULAR CUSTOMERS
SA-10830,Sue Ann Reed,10,872.676,-56.543999999999976,REGULAR CUSTOMERS
TH-11235,Tiffany House,10,3901.3470000000007,549.567,REGULAR CUSTOMERS
BW-1110,Bart Watters,10,1696.8300000000002,258.42,REGULAR CUSTOMERS
SS-10410,Shahid Shariari,10,2348.46,318.63000000000005,REGULAR CUSTOMERS
LS-7230,Lycoris Saunders,10,1164.348,-569.292,REGULAR CUSTOMERS
TS-11370,Todd Sumrall,10,4573.5839999999989,992.814,REGULAR CUSTOMERS
Dl-3600,Dorris liebe,10,2809.0559999999996,128.76600000000002,REGULAR CUSTOMERS
DP-3000,Darren Powers,10,2093.61,432.15,REGULAR CUSTOMERS
BT-1305,Beth Thompson,10,1305.9599999999998,-44.25,REGULAR CUSTOMERS
MH-7455,Mark Hamilton,10,4747.3709999999992,371.151,REGULAR CUSTOMERS
JH-6180,Justin Hirsh,9,5651.895,1406.3850000000007,REGULAR CUSTOMERS
MH-8025,Michelle Huthwaite,9,1095.426,-149.75399999999996,REGULAR CUSTOMERS
JG-5115,Jack Garza,9,2907.6780000000008,-2083.9019999999991,REGULAR CUSTOMERS
BD-1635,Brian Derr,9,5689.263,1488.693,REGULAR CUSTOMERS
TT-11220,Thomas Thornton,9,1826.4,472.38,REGULAR CUSTOMERS
EH-3765,Edward Hooks,9,1010.382,-1014.768,REGULAR CUSTOMERS
DM-2955,Dario Medina,9,2437.407,100.70699999999994,REGULAR CUSTOMERS
NM-8445,Nathan Mautz,9,4053.7200000000003,693.96,REGULAR CUSTOMERS
JC-5385,Jenna Caffey,9,3183.0750000000003,-782.235,REGULAR CUSTOMERS
AR-345,Alex Russell,9,2301.0719999999997,606.732,REGULAR CUSTOMERS
CC-2370,Christopher Conant,9,6957.225,1620.4050000000002,REGULAR CUSTOMERS
EM-4095,Eudokia Martin,9,2833.5599999999995,79.83,REGULAR CUSTOMERS
LC-6885,Lena Creighton,9,1828.0860000000005,-152.96399999999997,REGULAR CUSTOMERS
MO-7800,Meg O'Connel,9,4294.266,465.276,REGULAR CUSTOMERS
AR-570,Anemone Ratner,9,2044.2780000000002,409.818,REGULAR CUSTOMERS
SJ-10215,Sarah Jordon,9,1359.2520000000002,179.05200000000002,REGULAR CUSTOMERS
AH-585,Angele Hood,9,2232.2219999999998,151.72200000000004,REGULAR CUSTOMERS
MZ-7515,Mary Zewe,9,3193.1610000000005,428.42099999999994,REGULAR CUSTOMERS
SM-10950,Suzanne McNair,9,1336.3079999999998,161.41800000000006,REGULAR CUSTOMERS
RD-9660,Robert Dilbeck,9,3391.7880000000005,794.178,REGULAR CUSTOMERS
BS-1800,Bryan Spruell,9,6364.854,931.34400000000016,REGULAR CUSTOMERS
BT-1485,Brad Thomas,9,2803.974,-231.12599999999998,REGULAR CUSTOMERS
RO-9780,Rose O'Brian,9,3080.1059999999998,158.19600000000003,REGULAR CUSTOMERS
TC-11475,Tony Chapman,9,1907.7540000000004,219.86399999999995,REGULAR CUSTOMERS
ML-8265,Muhammed Lee,9,1170.72,276.78,REGULAR CUSTOMERS
CS-2355,Christine Sundaresam,9,1307.1599999999999,114.47999999999999,REGULAR CUSTOMERS
TT-11265,Tim Taslimi,9,5049.042,1269.7919999999997,REGULAR CUSTOMERS
AF-870,Art Ferguson,9,1700.082,542.232,REGULAR CUSTOMERS
EH-3945,Eric Hoffmann,9,2518.7400000000002,698.97,REGULAR CUSTOMERS
EM-4065,Erin Mull,9,3213.2459999999996,921.726,REGULAR CUSTOMERS
BP-1050,Barry Pond,9,4981.5420000000013,1245.8820000000003,REGULAR CUSTOMERS
TB-11280,Toby Braunhardt,9,1574.322,193.032,REGULAR CUSTOMERS
FG-4260,Frank Gastineau,9,308.211,-123.93900000000001,REGULAR CUSTOMERS
LR-7035,Lisa Ryan,9,2677.9799999999996,283.43999999999988,REGULAR CUSTOMERS
BM-1785,Bryan Mills,9,2244.342,475.93199999999996,REGULAR CUSTOMERS
PO-9180,Philisse Overcash,9,1231.0680000000002,-380.952,REGULAR CUSTOMERS
LL-6840,Lauren Leatherbury,9,3649.152,630.342,REGULAR CUSTOMERS
MH-7785,Maya Herman,9,1914.8339999999998,285.504,REGULAR CUSTOMERS
CS-1860,Cari Schnelling,9,1618.6740000000004,349.554,REGULAR CUSTOMERS
TB-11400,Tom Boeckenhauer,9,3103.3230000000003,724.59300000000007,REGULAR CUSTOMERS
BM-1575,Brendan Murry,9,1703.9819999999995,471.672,REGULAR CUSTOMERS
LW-7125,Liz Willingham,9,2677.341,881.991,REGULAR CUSTOMERS
RA-9945,Ryan Akin,9,2044.5869999999998,217.76700000000002,REGULAR CUSTOMERS
GH-4410,Gary Hansen,9,1610.2199999999996,566.34,REGULAR CUSTOMERS
KF-6285,Karen Ferguson,9,3100.152,-591.198,REGULAR CUSTOMERS
AC-420,Alyssa Crouse,9,1689.6750000000004,237.555,REGULAR CUSTOMERS
JH-5430,Jennifer Halladay,9,883.476,113.496,REGULAR CUSTOMERS
GH-4665,Greg Hansen,9,1077.0690000000002,-293.27099999999996,REGULAR CUSTOMERS
SW-10455,Shaun Weien,9,2205.252,399.37199999999996,REGULAR CUSTOMERS
CL-1890,Carl Ludwig,9,560.74499999999989,83.475000000000009,REGULAR CUSTOMERS
NC-8340,Nat Carroll,9,2707.962,535.362,REGULAR CUSTOMERS
ES-4080,Erin Smith,9,1925.544,250.10399999999998,REGULAR CUSTOMERS
JD-6060,Julia Dunbar,9,3541.44,588.93000000000006,REGULAR CUSTOMERS
MG-7680,Maureen Gastineau,9,4298.478,-151.24200000000005,REGULAR CUSTOMERS
PB-8805,Patrick Bzostek,9,2787.672,263.50199999999995,REGULAR CUSTOMERS
